hour_index,timestamp,hour,P_total,Q_total,P_PV_max
445,2025-04-19 13:00:00,13,8.3618,2.0833,2.7732
446,2025-04-19 14:00:00,14,8.6579,2.4768,2.4823
447,2025-04-19 15:00:00,15,8.7887,2.7474,2.1605
448,2025-04-19 16:00:00,16,9.2639,2.8475,1.6595
449,2025-04-19 17:00:00,17,9.9378,3.2286,1.1958
450,2025-04-19 18:00:00,18,9.9692,3.5332,0.5455
451,2025-04-19 19:00:00,19,10.2845,3.9953,0.1185
452,2025-04-19 20:00:00,20,10.0803,4.0913,0.0
453,2025-04-19 21:00:00,21,9.7187,3.6087,0.0
454,2025-04-19 22:00:00,22,9.342,3.4173,0.0
455,2025-04-19 23:00:00,23,8.4943,2.9863,0.0
456,2025-04-20 00:00:00,0,7.3574,2.2579,0.0
457,2025-04-20 01:00:00,1,7.3966,2.5811,0.0
458,2025-04-20 02:00:00,2,7.4785,2.3653,0.0
459,2025-04-20 03:00:00,3,7.7105,2.5893,0.0
460,2025-04-20 04:00:00,4,7.2744,2.3179,0.0
461,2025-04-20 05:00:00,5,7.6721,2.2872,0.0
462,2025-04-20 06:00:00,6,8.0259,2.1942,0.0
463,2025-04-20 07:00:00,7,8.452,2.3276,0.0657
464,2025-04-20 08:00:00,8,8.7855,2.1692,0.4676
465,2025-04-20 09:00:00,9,8.9767,1.9057,0.9704
466,2025-04-20 10:00:00,10,8.9156,2.1644,1.7662
467,2025-04-20 11:00:00,11,8.6516,1.9045,2.0015
468,2025-04-20 12:00:00,12,8.3665,1.825,2.5511
469,2025-04-20 13:00:00,13,8.1829,1.7855,2.5316
470,2025-04-20 14:00:00,14,7.9319,1.907,2.4352
471,2025-04-20 15:00:00,15,8.4332,1.7991,2.1005
472,2025-04-20 16:00:00,16,8.9518,2.5753,1.8166
473,2025-04-20 17:00:00,17,9.786,3.2833,1.1271
474,2025-04-20 18:00:00,18,9.8148,3.3279,0.5506
475,2025-04-20 19:00:00,19,10.1514,3.5492,0.1213
476,2025-04-20 20:00:00,20,9.8054,3.5719,0.0
477,2025-04-20 21:00:00,21,9.2622,3.2697,0.0
478,2025-04-20 22:00:00,22,8.9218,2.936,0.0
479,2025-04-20 23:00:00,23,8.6314,2.9557,0.0
480,2025-04-21 00:00:00,0,8.3931,2.4617,0.0
481,2025-04-21 01:00:00,1,8.2482,2.4002,0.0
482,2025-04-21 02:00:00,2,8.4772,2.5458,0.0
483,2025-04-21 03:00:00,3,8.1955,2.4871,0.0
484,2025-04-21 04:00:00,4,8.3268,2.4412,0.0
485,2025-04-21 05:00:00,5,8.3086,2.2962,0.0
486,2025-04-21 06:00:00,6,8.7442,2.603,0.0
487,2025-04-21 07:00:00,7,9.3496,2.2101,0.0738
488,2025-04-21 08:00:00,8,9.7095,2.2375,0.5326
489,2025-04-21 09:00:00,9,9.6693,2.1359,1.2756
490,2025-04-21 10:00:00,10,9.824,1.8463,2.01
491,2025-04-21 11:00:00,11,9.4852,2.2106,2.5556
492,2025-04-21 12:00:00,12,9.5808,1.8911,3.1798
493,2025-04-21 13:00:00,13,9.5088,1.3549,2.9787
494,2025-04-21 14:00:00,14,9.3058,1.7999,3.364
495,2025-04-21 15:00:00,15,9.3297,2.1595,2.7626
496,2025-04-21 16:00:00,16,10.252,2.3688,2.0858
497,2025-04-21 17:00:00,17,10.6147,3.0348,1.3548
498,2025-04-21 18:00:00,18,10.7912,3.1591,0.6688
499,2025-04-21 19:00:00,19,11.1011,3.8092,0.1504
500,2025-04-21 20:00:00,20,10.9865,3.939,0.0
501,2025-04-21 21:00:00,21,10.6369,3.748,0.0
502,2025-04-21 22:00:00,22,9.9047,3.225,0.0
503,2025-04-21 23:00:00,23,9.6011,2.8957,0.0
504,2025-04-22 00:00:00,0,8.232,2.5695,0.0
505,2025-04-22 01:00:00,1,8.2328,2.6262,0.0
506,2025-04-22 02:00:00,2,7.6382,2.2288,0.0
507,2025-04-22 03:00:00,3,7.8082,2.4549,0.0
508,2025-04-22 04:00:00,4,8.3919,2.3931,0.0
509,2025-04-22 05:00:00,5,8.2102,2.4934,0.0
510,2025-04-22 06:00:00,6,8.8586,2.2764,0.0
511,2025-04-22 07:00:00,7,9.1957,2.0745,0.079
512,2025-04-22 08:00:00,8,9.2112,2.0148,0.5798
513,2025-04-22 09:00:00,9,9.4265,1.7571,1.3335
514,2025-04-22 10:00:00,10,9.5328,1.5259,1.9521
515,2025-04-22 11:00:00,11,9.0926,1.7457,2.6989
516,2025-04-22 12:00:00,12,8.7897,1.6001,3.1851
517,2025-04-22 13:00:00,13,8.8878,1.7936,3.4372
518,2025-04-22 14:00:00,14,8.9425,1.7946,3.3519
519,2025-04-22 15:00:00,15,9.0613,1.9354,2.8155
520,2025-04-22 16:00:00,16,9.6077,2.6523,2.0253
521,2025-04-22 17:00:00,17,10.199,3.0061,1.5296
522,2025-04-22 18:00:00,18,10.6468,3.1399,0.7985
523,2025-04-22 19:00:00,19,10.7042,3.5465,0.1508
524,2025-04-22 20:00:00,20,10.6981,3.5199,0.0
525,2025-04-22 21:00:00,21,10.006,3.4828,0.0
526,2025-04-22 22:00:00,22,9.6656,3.199,0.0
527,2025-04-22 23:00:00,23,9.1959,2.7188,0.0
528,2025-04-23 00:00:00,0,7.8831,2.9614,0.0
529,2025-04-23 01:00:00,1,8.1516,3.3063,0.0
530,2025-04-23 02:00:00,2,7.7485,3.2525,0.0
531,2025-04-23 03:00:00,3,7.8496,3.1568,0.0
532,2025-04-23 04:00:00,4,8.137,3.1908,0.0
533,2025-04-23 05:00:00,5,7.909,2.7929,0.0
534,2025-04-23 06:00:00,6,8.5231,3.1098,0.0
535,2025-04-23 07:00:00,7,8.9489,3.1002,0.1628
536,2025-04-23 08:00:00,8,9.079,2.9696,1.14
537,2025-04-23 09:00:00,9,9.4349,3.0958,2.6026
538,2025-04-23 10:00:00,10,9.3979,2.9808,4.044
539,2025-04-23 11:00:00,11,8.8651,2.455,5.5745
540,2025-04-23 12:00:00,12,8.8553,2.8171,6.3459
541,2025-04-23 13:00:00,13,8.6415,2.6827,6.2112
542,2025-04-23 14:00:00,14,8.8074,2.7732,5.9541
543,2025-04-23 15:00:00,15,9.0707,3.1341,5.4117
544,2025-04-23 16:00:00,16,9.5868,3.4499,4.0417
545,2025-04-23 17:00:00,17,9.8751,3.7383,2.9574
546,2025-04-23 18:00:00,18,10.6246,4.3001,1.312
547,2025-04-23 19:00:00,19,10.5952,4.6348,0.3175
548,2025-04-23 20:00:00,20,10.473,4.4745,0.0
549,2025-04-23 21:00:00,21,9.9613,4.3456,0.0
550,2025-04-23 22:00:00,22,9.6366,3.9798,0.0
551,2025-04-23 23:00:00,23,8.9632,3.5821,0.0
552,2025-04-24 00:00:00,0,7.6485,2.8635,0.0
553,2025-04-24 01:00:00,1,7.2791,2.8447,0.0
554,2025-04-24 02:00:00,2,7.7947,3.0466,0.0
555,2025-04-24 03:00:00,3,7.2707,2.9308,0.0
556,2025-04-24 04:00:00,4,7.8397,3.0209,0.0
557,2025-04-24 05:00:00,5,7.6522,2.8507,0.0
558,2025-04-24 06:00:00,6,8.1316,2.9278,0.0
559,2025-04-24 07:00:00,7,8.5916,2.7899,0.1677
560,2025-04-24 08:00:00,8,8.9646,3.0535,1.1442
561,2025-04-24 09:00:00,9,8.9645,2.5827,2.8356
562,2025-04-24 10:00:00,10,9.0241,2.8718,4.4435
563,2025-04-24 11:00:00,11,8.5705,2.543,5.8204
564,2025-04-24 12:00:00,12,8.5996,2.6874,6.5004
565,2025-04-24 13:00:00,13,8.2623,2.367,7.0625
566,2025-04-24 14:00:00,14,8.2992,2.5787,6.7511
567,2025-04-24 15:00:00,15,8.5328,2.6784,5.8576
568,2025-04-24 16:00:00,16,9.3177,3.1641,3.9942
569,2025-04-24 17:00:00,17,9.3772,3.4879,2.9015
570,2025-04-24 18:00:00,18,9.8076,4.0907,1.4235
571,2025-04-24 19:00:00,19,9.9899,4.3054,0.3158
572,2025-04-24 20:00:00,20,9.9579,4.1329,0.0
573,2025-04-24 21:00:00,21,9.7251,3.9035,0.0
574,2025-04-24 22:00:00,22,9.1924,3.6278,0.0
575,2025-04-24 23:00:00,23,8.6351,3.2337,0.0
576,2025-04-25 00:00:00,0,7.8028,2.7672,0.0
577,2025-04-25 01:00:00,1,7.6017,2.7047,0.0
578,2025-04-25 02:00:00,2,7.899,3.026,0.0
579,2025-04-25 03:00:00,3,7.6815,2.8557,0.0
580,2025-04-25 04:00:00,4,7.7977,3.0915,0.0
581,2025-04-25 05:00:00,5,8.0155,2.6149,0.0
582,2025-04-25 06:00:00,6,8.2405,2.4347,0.0
583,2025-04-25 07:00:00,7,8.9109,2.9305,0.1854
584,2025-04-25 08:00:00,8,8.9988,2.8561,1.4509
585,2025-04-25 09:00:00,9,9.2102,2.8695,3.1747
586,2025-04-25 10:00:00,10,9.1977,2.332,5.5273
587,2025-04-25 11:00:00,11,8.773,2.2454,6.5818
588,2025-04-25 12:00:00,12,8.5412,2.1763,7.7429
589,2025-04-25 13:00:00,13,8.1511,1.9786,8.5117
590,2025-04-25 14:00:00,14,8.4882,2.3383,8.2704
591,2025-04-25 15:00:00,15,8.7227,2.48,6.5841
592,2025-04-25 16:00:00,16,9.4236,3.1442,4.8581
593,2025-04-25 17:00:00,17,9.9094,3.5441,3.7586
594,2025-04-25 18:00:00,18,10.1967,3.6619,1.5835
595,2025-04-25 19:00:00,19,10.3916,4.081,0.4154
596,2025-04-25 20:00:00,20,9.8932,3.8256,0.0
597,2025-04-25 21:00:00,21,9.6384,3.7895,0.0
598,2025-04-25 22:00:00,22,9.5345,3.6878,0.0
599,2025-04-25 23:00:00,23,9.0233,3.5517,0.0
600,2025-04-26 00:00:00,0,7.1761,2.7548,0.0
601,2025-04-26 01:00:00,1,6.8562,2.7553,0.0
602,2025-04-26 02:00:00,2,7.0466,2.7125,0.0
603,2025-04-26 03:00:00,3,6.6814,2.6637,0.0
604,2025-04-26 04:00:00,4,7.0317,2.6119,0.0
605,2025-04-26 05:00:00,5,7.251,2.727,0.0
606,2025-04-26 06:00:00,6,7.7132,2.6279,0.0
607,2025-04-26 07:00:00,7,7.8922,2.8279,0.1268
608,2025-04-26 08:00:00,8,8.1152,2.5503,0.8664
609,2025-04-26 09:00:00,9,8.235,2.4485,1.9817
610,2025-04-26 10:00:00,10,8.2897,2.2976,2.9868
611,2025-04-26 11:00:00,11,7.8616,2.2636,4.0423
612,2025-04-26 12:00:00,12,8.0865,2.466,4.7719
613,2025-04-26 13:00:00,13,7.4514,2.328,5.2987
614,2025-04-26 14:00:00,14,7.7638,2.3176,4.7623
615,2025-04-26 15:00:00,15,7.9612,2.5905,4.382
616,2025-04-26 16:00:00,16,8.2494,2.8976,3.423
617,2025-04-26 17:00:00,17,8.8288,3.2518,2.176
618,2025-04-26 18:00:00,18,9.1979,3.6343,1.0962
619,2025-04-26 19:00:00,19,9.2831,3.9678,0.2503
620,2025-04-26 20:00:00,20,9.0409,3.8834,0.0
621,2025-04-26 21:00:00,21,8.8838,3.6952,0.0
622,2025-04-26 22:00:00,22,8.4883,3.6349,0.0
623,2025-04-26 23:00:00,23,7.8114,3.1529,0.0
624,2025-04-27 00:00:00,0,6.8517,2.0481,0.0
625,2025-04-27 01:00:00,1,7.1704,2.4492,0.0
626,2025-04-27 02:00:00,2,7.0469,2.317,0.0
627,2025-04-27 03:00:00,3,6.9991,2.0626,0.0
628,2025-04-27 04:00:00,4,6.956,1.8769,0.0
629,2025-04-27 05:00:00,5,7.2162,1.9859,0.0
630,2025-04-27 06:00:00,6,7.6832,2.1155,0.0
631,2025-04-27 07:00:00,7,7.9783,1.888,0.0973
632,2025-04-27 08:00:00,8,8.4225,1.7391,0.7376
633,2025-04-27 09:00:00,9,8.3048,1.6424,1.7085
634,2025-04-27 10:00:00,10,8.399,1.7082,2.2239
635,2025-04-27 11:00:00,11,8.145,1.6348,3.2969
636,2025-04-27 12:00:00,12,7.5664,1.5216,3.8521
637,2025-04-27 13:00:00,13,7.7812,1.2795,4.1158
638,2025-04-27 14:00:00,14,7.6881,1.5995,4.0694
639,2025-04-27 15:00:00,15,8.0697,1.7092,3.3828
640,2025-04-27 16:00:00,16,8.6519,1.9677,2.5458
641,2025-04-27 17:00:00,17,8.9334,2.5465,1.7226
642,2025-04-27 18:00:00,18,9.0353,2.9984,0.853
643,2025-04-27 19:00:00,19,9.6258,3.1981,0.1909
644,2025-04-27 20:00:00,20,9.3518,3.0549,0.0
645,2025-04-27 21:00:00,21,8.7832,3.0784,0.0
646,2025-04-27 22:00:00,22,8.3877,2.668,0.0
647,2025-04-27 23:00:00,23,8.0718,2.4657,0.0
648,2025-04-28 00:00:00,0,8.1064,2.8792,0.0
649,2025-04-28 01:00:00,1,7.8934,3.0184,0.0
650,2025-04-28 02:00:00,2,7.826,3.0047,0.0
651,2025-04-28 03:00:00,3,7.7664,2.9583,0.0
652,2025-04-28 04:00:00,4,7.8415,2.8778,0.0
653,2025-04-28 05:00:00,5,8.2905,2.9493,0.0
654,2025-04-28 06:00:00,6,8.5248,3.1575,0.0
655,2025-04-28 07:00:00,7,9.1344,2.9931,0.0663
656,2025-04-28 08:00:00,8,9.3042,2.8751,0.4635
657,2025-04-28 09:00:00,9,9.3421,3.0005,0.9447
658,2025-04-28 10:00:00,10,9.6106,3.0753,1.6611
659,2025-04-28 11:00:00,11,9.0041,2.5665,2.1477
660,2025-04-28 12:00:00,12,8.632,2.3011,2.6098
661,2025-04-28 13:00:00,13,8.8234,2.4062,2.8201
662,2025-04-28 14:00:00,14,8.6818,2.5183,2.6605
663,2025-04-28 15:00:00,15,9.1106,2.9132,2.2588
664,2025-04-28 16:00:00,16,9.656,3.3605,1.5668
665,2025-04-28 17:00:00,17,10.3575,3.9192,1.1667
666,2025-04-28 18:00:00,18,10.4654,4.1405,0.5289
667,2025-04-28 19:00:00,19,10.5874,4.4061,0.1157
668,2025-04-28 20:00:00,20,10.4935,4.2972,0.0
669,2025-04-28 21:00:00,21,10.0894,4.3685,0.0
670,2025-04-28 22:00:00,22,9.5301,3.8988,0.0
671,2025-04-28 23:00:00,23,9.0403,3.3531,0.0
672,2025-04-29 00:00:00,0,7.4305,2.4535,0.0
673,2025-04-29 01:00:00,1,7.2748,2.4004,0.0
674,2025-04-29 02:00:00,2,7.3278,2.4671,0.0
675,2025-04-29 03:00:00,3,7.2687,2.3048,0.0
676,2025-04-29 04:00:00,4,7.4417,2.268,0.0
677,2025-04-29 05:00:00,5,7.7361,2.4159,0.0
678,2025-04-29 06:00:00,6,7.8886,2.3796,0.0
679,2025-04-29 07:00:00,7,8.323,2.0985,0.0653
680,2025-04-29 08:00:00,8,8.906,2.4555,0.4405
681,2025-04-29 09:00:00,9,9.1759,2.6103,1.0451
682,2025-04-29 10:00:00,10,9.0557,2.1006,1.5821
683,2025-04-29 11:00:00,11,8.2559,1.8839,2.0464
684,2025-04-29 12:00:00,12,8.5283,1.9577,2.3962
685,2025-04-29 13:00:00,13,8.3381,1.6186,2.54
686,2025-04-29 14:00:00,14,7.8553,1.9903,2.4168
687,2025-04-29 15:00:00,15,8.8332,2.3301,2.0421
688,2025-04-29 16:00:00,16,8.9517,2.4996,1.767
689,2025-04-29 17:00:00,17,9.5323,3.3584,1.0973
690,2025-04-29 18:00:00,18,9.7334,3.3515,0.5524
691,2025-04-29 19:00:00,19,9.8549,3.6798,0.117
692,2025-04-29 20:00:00,20,9.5698,3.4223,0.0
693,2025-04-29 21:00:00,21,9.6918,3.7674,0.0
694,2025-04-29 22:00:00,22,8.7027,3.2711,0.0
695,2025-04-29 23:00:00,23,8.6255,2.9006,0.0
696,2025-04-30 00:00:00,0,7.6226,2.4947,0.0
697,2025-04-30 01:00:00,1,7.5249,2.6293,0.0
698,2025-04-30 02:00:00,2,7.4077,2.5888,0.0
699,2025-04-30 03:00:00,3,7.4496,2.5142,0.0
700,2025-04-30 04:00:00,4,7.4874,2.4808,0.0
701,2025-04-30 05:00:00,5,7.7962,2.4766,0.0
702,2025-04-30 06:00:00,6,8.114,2.5696,0.0
703,2025-04-30 07:00:00,7,8.4099,2.5349,0.068
704,2025-04-30 08:00:00,8,9.0572,2.4697,0.4359
705,2025-04-30 09:00:00,9,9.266,2.3847,0.9353
706,2025-04-30 10:00:00,10,9.1061,2.5267,1.5443
707,2025-04-30 11:00:00,11,8.7171,2.1147,1.9608
708,2025-04-30 12:00:00,12,8.5368,1.9149,2.7434
709,2025-04-30 13:00:00,13,8.509,2.0981,2.5222
710,2025-04-30 14:00:00,14,8.2991,2.1294,2.4637
711,2025-04-30 15:00:00,15,8.8582,2.5351,2.3971
712,2025-04-30 16:00:00,16,9.0551,2.9148,1.6961
713,2025-04-30 17:00:00,17,9.7667,3.1438,1.162
714,2025-04-30 18:00:00,18,10.0307,3.595,0.5882
715,2025-04-30 19:00:00,19,10.2512,3.9444,0.1272
716,2025-04-30 20:00:00,20,9.9357,3.6428,0.0
717,2025-04-30 21:00:00,21,9.7277,3.745,0.0
718,2025-04-30 22:00:00,22,9.0909,3.2282,0.0
719,2025-04-30 23:00:00,23,8.6381,2.9942,0.0
