timestamp,day,hour,price_TL_per_MWh
2025-07-22 12:00:00,2025-07-22,12,1742.38
2025-07-22 13:00:00,2025-07-22,13,1552.63
2025-07-22 14:00:00,2025-07-22,14,2274.46
2025-07-22 15:00:00,2025-07-22,15,2288.88
2025-07-22 16:00:00,2025-07-22,16,2289.92
2025-07-22 17:00:00,2025-07-22,17,2540.5
2025-07-22 18:00:00,2025-07-22,18,2275.96
2025-07-22 19:00:00,2025-07-22,19,2489.04
2025-07-22 20:00:00,2025-07-22,20,4419.73
2025-07-22 21:00:00,2025-07-22,21,2403.37
2025-07-22 22:00:00,2025-07-22,22,2272.01
2025-07-22 23:00:00,2025-07-22,23,2065.1
2025-07-23 00:00:00,2025-07-23,0,1673.99
2025-07-23 01:00:00,2025-07-23,1,1437.17
2025-07-23 02:00:00,2025-07-23,2,1443.43
2025-07-23 03:00:00,2025-07-23,3,1452.43
2025-07-23 04:00:00,2025-07-23,4,1405.55
2025-07-23 05:00:00,2025-07-23,5,1508.0
2025-07-23 06:00:00,2025-07-23,6,1376.51
2025-07-23 07:00:00,2025-07-23,7,1518.1
2025-07-23 08:00:00,2025-07-23,8,1770.53
2025-07-23 09:00:00,2025-07-23,9,1751.93
2025-07-23 10:00:00,2025-07-23,10,1768.68
2025-07-23 11:00:00,2025-07-23,11,2327.47
2025-07-23 12:00:00,2025-07-23,12,2110.22
2025-07-23 13:00:00,2025-07-23,13,1973.66
2025-07-23 14:00:00,2025-07-23,14,1513.47
2025-07-23 15:00:00,2025-07-23,15,2222.4
2025-07-23 16:00:00,2025-07-23,16,2094.26
2025-07-23 17:00:00,2025-07-23,17,2456.88
2025-07-23 18:00:00,2025-07-23,18,2720.22
2025-07-23 19:00:00,2025-07-23,19,1946.02
2025-07-23 20:00:00,2025-07-23,20,2727.66
2025-07-23 21:00:00,2025-07-23,21,2117.44
2025-07-23 22:00:00,2025-07-23,22,2408.12
2025-07-23 23:00:00,2025-07-23,23,1500.23
2025-07-24 00:00:00,2025-07-24,0,1361.8
2025-07-24 01:00:00,2025-07-24,1,1664.6
2025-07-24 02:00:00,2025-07-24,2,1327.01
2025-07-24 03:00:00,2025-07-24,3,1427.81
2025-07-24 04:00:00,2025-07-24,4,1380.18
2025-07-24 05:00:00,2025-07-24,5,1332.73
2025-07-24 06:00:00,2025-07-24,6,1639.76
2025-07-24 07:00:00,2025-07-24,7,1393.9
2025-07-24 08:00:00,2025-07-24,8,1601.71
2025-07-24 09:00:00,2025-07-24,9,1572.97
2025-07-24 10:00:00,2025-07-24,10,1421.39
2025-07-24 11:00:00,2025-07-24,11,1719.57
2025-07-24 12:00:00,2025-07-24,12,1852.02
2025-07-24 13:00:00,2025-07-24,13,1877.61
2025-07-24 14:00:00,2025-07-24,14,1939.12
2025-07-24 15:00:00,2025-07-24,15,2192.07
2025-07-24 16:00:00,2025-07-24,16,2348.06
2025-07-24 17:00:00,2025-07-24,17,2530.29
2025-07-24 18:00:00,2025-07-24,18,2650.45
2025-07-24 19:00:00,2025-07-24,19,2805.7
2025-07-24 20:00:00,2025-07-24,20,2429.37
2025-07-24 21:00:00,2025-07-24,21,1945.52
2025-07-24 22:00:00,2025-07-24,22,2524.38
2025-07-24 23:00:00,2025-07-24,23,2171.72
2025-07-25 00:00:00,2025-07-25,0,1544.31
2025-07-25 01:00:00,2025-07-25,1,1380.1
2025-07-25 02:00:00,2025-07-25,2,1345.26
2025-07-25 03:00:00,2025-07-25,3,1296.32
2025-07-25 04:00:00,2025-07-25,4,1019.5
2025-07-25 05:00:00,2025-07-25,5,1310.89
2025-07-25 06:00:00,2025-07-25,6,2054.51
2025-07-25 07:00:00,2025-07-25,7,1390.87
2025-07-25 08:00:00,2025-07-25,8,1538.6
2025-07-25 09:00:00,2025-07-25,9,1818.77
2025-07-25 10:00:00,2025-07-25,10,1600.37
2025-07-25 11:00:00,2025-07-25,11,1750.82
2025-07-25 12:00:00,2025-07-25,12,1881.01
2025-07-25 13:00:00,2025-07-25,13,1682.82
2025-07-25 14:00:00,2025-07-25,14,1611.45
2025-07-25 15:00:00,2025-07-25,15,1726.4
2025-07-25 16:00:00,2025-07-25,16,2589.33
2025-07-25 17:00:00,2025-07-25,17,2249.41
2025-07-25 18:00:00,2025-07-25,18,2493.34
2025-07-25 19:00:00,2025-07-25,19,2576.31
2025-07-25 20:00:00,2025-07-25,20,2272.87
2025-07-25 21:00:00,2025-07-25,21,1861.84
2025-07-25 22:00:00,2025-07-25,22,2129.88
2025-07-25 23:00:00,2025-07-25,23,1758.89
2025-07-26 00:00:00,2025-07-26,0,1472.65
2025-07-26 01:00:00,2025-07-26,1,1504.94
2025-07-26 02:00:00,2025-07-26,2,1522.79
2025-07-26 03:00:00,2025-07-26,3,1891.17
2025-07-26 04:00:00,2025-07-26,4,1256.06
2025-07-26 05:00:00,2025-07-26,5,1349.45
2025-07-26 06:00:00,2025-07-26,6,1464.65
2025-07-26 07:00:00,2025-07-26,7,1401.98
2025-07-26 08:00:00,2025-07-26,8,1484.29
2025-07-26 09:00:00,2025-07-26,9,1414.83
2025-07-26 10:00:00,2025-07-26,10,1453.2
2025-07-26 11:00:00,2025-07-26,11,1578.77
2025-07-26 12:00:00,2025-07-26,12,1734.86
2025-07-26 13:00:00,2025-07-26,13,1928.57
2025-07-26 14:00:00,2025-07-26,14,2208.44
2025-07-26 15:00:00,2025-07-26,15,2198.08
2025-07-26 16:00:00,2025-07-26,16,2251.65
2025-07-26 17:00:00,2025-07-26,17,2001.23
2025-07-26 18:00:00,2025-07-26,18,2501.51
2025-07-26 19:00:00,2025-07-26,19,2429.69
2025-07-26 20:00:00,2025-07-26,20,2372.94
2025-07-26 21:00:00,2025-07-26,21,2107.74
2025-07-26 22:00:00,2025-07-26,22,1527.21
2025-07-26 23:00:00,2025-07-26,23,1779.85
2025-07-27 00:00:00,2025-07-27,0,1507.26
2025-07-27 01:00:00,2025-07-27,1,1441.26
2025-07-27 02:00:00,2025-07-27,2,1399.73
2025-07-27 03:00:00,2025-07-27,3,1342.02
2025-07-27 04:00:00,2025-07-27,4,1375.13
2025-07-27 05:00:00,2025-07-27,5,1390.86
2025-07-27 06:00:00,2025-07-27,6,1228.08
2025-07-27 07:00:00,2025-07-27,7,1456.54
2025-07-27 08:00:00,2025-07-27,8,1490.87
2025-07-27 09:00:00,2025-07-27,9,1745.81
2025-07-27 10:00:00,2025-07-27,10,1634.38
2025-07-27 11:00:00,2025-07-27,11,1534.33
2025-07-27 12:00:00,2025-07-27,12,1587.74
2025-07-27 13:00:00,2025-07-27,13,1579.2
2025-07-27 14:00:00,2025-07-27,14,1869.18
2025-07-27 15:00:00,2025-07-27,15,2630.27
2025-07-27 16:00:00,2025-07-27,16,2065.3
2025-07-27 17:00:00,2025-07-27,17,2119.81
2025-07-27 18:00:00,2025-07-27,18,2360.27
2025-07-27 19:00:00,2025-07-27,19,2654.49
2025-07-27 20:00:00,2025-07-27,20,2093.21
2025-07-27 21:00:00,2025-07-27,21,2113.71
2025-07-27 22:00:00,2025-07-27,22,1948.96
2025-07-27 23:00:00,2025-07-27,23,1776.14
2025-07-28 00:00:00,2025-07-28,0,1492.64
2025-07-28 01:00:00,2025-07-28,1,1487.97
2025-07-28 02:00:00,2025-07-28,2,1266.01
2025-07-28 03:00:00,2025-07-28,3,1229.35
2025-07-28 04:00:00,2025-07-28,4,1482.07
2025-07-28 05:00:00,2025-07-28,5,1280.4
2025-07-28 06:00:00,2025-07-28,6,1526.53
2025-07-28 07:00:00,2025-07-28,7,1551.33
2025-07-28 08:00:00,2025-07-28,8,1495.5
2025-07-28 09:00:00,2025-07-28,9,1498.99
2025-07-28 10:00:00,2025-07-28,10,1978.64
2025-07-28 11:00:00,2025-07-28,11,1653.57
2025-07-28 12:00:00,2025-07-28,12,1791.42
2025-07-28 13:00:00,2025-07-28,13,2185.56
2025-07-28 14:00:00,2025-07-28,14,1828.82
2025-07-28 15:00:00,2025-07-28,15,2043.22
2025-07-28 16:00:00,2025-07-28,16,2307.85
2025-07-28 17:00:00,2025-07-28,17,2249.24
2025-07-28 18:00:00,2025-07-28,18,2300.18
2025-07-28 19:00:00,2025-07-28,19,2220.07
2025-07-28 20:00:00,2025-07-28,20,1868.78
2025-07-28 21:00:00,2025-07-28,21,2264.41
2025-07-28 22:00:00,2025-07-28,22,2268.24
2025-07-28 23:00:00,2025-07-28,23,2038.69
2025-07-29 00:00:00,2025-07-29,0,1596.14
2025-07-29 01:00:00,2025-07-29,1,1587.83
2025-07-29 02:00:00,2025-07-29,2,2600.87
2025-07-29 03:00:00,2025-07-29,3,1448.39
2025-07-29 04:00:00,2025-07-29,4,1460.86
2025-07-29 05:00:00,2025-07-29,5,1256.34
2025-07-29 06:00:00,2025-07-29,6,1188.3
2025-07-29 07:00:00,2025-07-29,7,1689.73
2025-07-29 08:00:00,2025-07-29,8,1465.25
2025-07-29 09:00:00,2025-07-29,9,1639.6
2025-07-29 10:00:00,2025-07-29,10,1968.46
2025-07-29 11:00:00,2025-07-29,11,1705.04
2025-07-29 12:00:00,2025-07-29,12,1872.04
2025-07-29 13:00:00,2025-07-29,13,2023.18
2025-07-29 14:00:00,2025-07-29,14,1888.41
2025-07-29 15:00:00,2025-07-29,15,2125.84
2025-07-29 16:00:00,2025-07-29,16,2166.92
2025-07-29 17:00:00,2025-07-29,17,2034.41
2025-07-29 18:00:00,2025-07-29,18,2132.82
2025-07-29 19:00:00,2025-07-29,19,2441.5
2025-07-29 20:00:00,2025-07-29,20,2317.83
2025-07-29 21:00:00,2025-07-29,21,2204.22
2025-07-29 22:00:00,2025-07-29,22,1997.5
2025-07-29 23:00:00,2025-07-29,23,2123.24
2025-07-30 00:00:00,2025-07-30,0,1863.41
2025-07-30 01:00:00,2025-07-30,1,1692.61
2025-07-30 02:00:00,2025-07-30,2,1233.53
2025-07-30 03:00:00,2025-07-30,3,1353.44
2025-07-30 04:00:00,2025-07-30,4,1335.42
2025-07-30 05:00:00,2025-07-30,5,1452.29
2025-07-30 06:00:00,2025-07-30,6,1421.39
2025-07-30 07:00:00,2025-07-30,7,1424.88
2025-07-30 08:00:00,2025-07-30,8,1404.54
2025-07-30 09:00:00,2025-07-30,9,1659.98
2025-07-30 10:00:00,2025-07-30,10,1746.54
2025-07-30 11:00:00,2025-07-30,11,1821.19
2025-07-30 12:00:00,2025-07-30,12,2003.91
2025-07-30 13:00:00,2025-07-30,13,1873.26
2025-07-30 14:00:00,2025-07-30,14,1981.46
2025-07-30 15:00:00,2025-07-30,15,1932.37
2025-07-30 16:00:00,2025-07-30,16,2622.97
2025-07-30 17:00:00,2025-07-30,17,2475.42
2025-07-30 18:00:00,2025-07-30,18,2003.55
2025-07-30 19:00:00,2025-07-30,19,2733.03
2025-07-30 20:00:00,2025-07-30,20,2491.39
2025-07-30 21:00:00,2025-07-30,21,2537.6
2025-07-30 22:00:00,2025-07-30,22,2451.98
2025-07-30 23:00:00,2025-07-30,23,1925.47
