timestamp,day,hour,price_TL_per_MWh
2025-01-22 12:00:00,2025-01-22,12,3495.62
2025-01-22 13:00:00,2025-01-22,13,2541.86
2025-01-22 14:00:00,2025-01-22,14,2374.18
2025-01-22 15:00:00,2025-01-22,15,3047.24
2025-01-22 16:00:00,2025-01-22,16,2720.13
2025-01-22 17:00:00,2025-01-22,17,3336.47
2025-01-22 18:00:00,2025-01-22,18,3769.68
2025-01-22 19:00:00,2025-01-22,19,3485.36
2025-01-22 20:00:00,2025-01-22,20,3369.13
2025-01-22 21:00:00,2025-01-22,21,3521.77
2025-01-22 22:00:00,2025-01-22,22,3110.84
2025-01-22 23:00:00,2025-01-22,23,2617.64
2025-01-23 00:00:00,2025-01-23,0,2158.78
2025-01-23 01:00:00,2025-01-23,1,2049.64
2025-01-23 02:00:00,2025-01-23,2,1836.15
2025-01-23 03:00:00,2025-01-23,3,1992.75
2025-01-23 04:00:00,2025-01-23,4,2375.65
2025-01-23 05:00:00,2025-01-23,5,2113.84
2025-01-23 06:00:00,2025-01-23,6,2199.69
2025-01-23 07:00:00,2025-01-23,7,2837.67
2025-01-23 08:00:00,2025-01-23,8,2116.86
2025-01-23 09:00:00,2025-01-23,9,2436.11
2025-01-23 10:00:00,2025-01-23,10,2981.51
2025-01-23 11:00:00,2025-01-23,11,2331.26
2025-01-23 12:00:00,2025-01-23,12,2717.27
2025-01-23 13:00:00,2025-01-23,13,2745.91
2025-01-23 14:00:00,2025-01-23,14,2665.66
2025-01-23 15:00:00,2025-01-23,15,3077.36
2025-01-23 16:00:00,2025-01-23,16,2921.48
2025-01-23 17:00:00,2025-01-23,17,3532.1
2025-01-23 18:00:00,2025-01-23,18,3346.53
2025-01-23 19:00:00,2025-01-23,19,3674.19
2025-01-23 20:00:00,2025-01-23,20,3213.82
2025-01-23 21:00:00,2025-01-23,21,3244.7
2025-01-23 22:00:00,2025-01-23,22,3140.93
2025-01-23 23:00:00,2025-01-23,23,3321.59
2025-01-24 00:00:00,2025-01-24,0,1854.28
2025-01-24 01:00:00,2025-01-24,1,2124.18
2025-01-24 02:00:00,2025-01-24,2,1771.75
2025-01-24 03:00:00,2025-01-24,3,1748.82
2025-01-24 04:00:00,2025-01-24,4,1860.65
2025-01-24 05:00:00,2025-01-24,5,1725.03
2025-01-24 06:00:00,2025-01-24,6,2339.82
2025-01-24 07:00:00,2025-01-24,7,2272.6
2025-01-24 08:00:00,2025-01-24,8,1951.87
2025-01-24 09:00:00,2025-01-24,9,2438.95
2025-01-24 10:00:00,2025-01-24,10,2168.46
2025-01-24 11:00:00,2025-01-24,11,2120.95
2025-01-24 12:00:00,2025-01-24,12,2285.0
2025-01-24 13:00:00,2025-01-24,13,3104.58
2025-01-24 14:00:00,2025-01-24,14,2503.77
2025-01-24 15:00:00,2025-01-24,15,3102.01
2025-01-24 16:00:00,2025-01-24,16,2905.98
2025-01-24 17:00:00,2025-01-24,17,3664.97
2025-01-24 18:00:00,2025-01-24,18,3558.79
2025-01-24 19:00:00,2025-01-24,19,3510.12
2025-01-24 20:00:00,2025-01-24,20,5102.03
2025-01-24 21:00:00,2025-01-24,21,3305.19
2025-01-24 22:00:00,2025-01-24,22,2643.91
2025-01-24 23:00:00,2025-01-24,23,2198.35
2025-01-25 00:00:00,2025-01-25,0,1853.56
2025-01-25 01:00:00,2025-01-25,1,1824.38
2025-01-25 02:00:00,2025-01-25,2,1876.83
2025-01-25 03:00:00,2025-01-25,3,1797.44
2025-01-25 04:00:00,2025-01-25,4,1696.2
2025-01-25 05:00:00,2025-01-25,5,1848.88
2025-01-25 06:00:00,2025-01-25,6,1738.91
2025-01-25 07:00:00,2025-01-25,7,1745.56
2025-01-25 08:00:00,2025-01-25,8,1748.18
2025-01-25 09:00:00,2025-01-25,9,1928.46
2025-01-25 10:00:00,2025-01-25,10,2244.65
2025-01-25 11:00:00,2025-01-25,11,2476.0
2025-01-25 12:00:00,2025-01-25,12,2350.24
2025-01-25 13:00:00,2025-01-25,13,2490.8
2025-01-25 14:00:00,2025-01-25,14,2634.09
2025-01-25 15:00:00,2025-01-25,15,2347.45
2025-01-25 16:00:00,2025-01-25,16,3158.96
2025-01-25 17:00:00,2025-01-25,17,3265.95
2025-01-25 18:00:00,2025-01-25,18,2806.32
2025-01-25 19:00:00,2025-01-25,19,3091.84
2025-01-25 20:00:00,2025-01-25,20,3269.78
2025-01-25 21:00:00,2025-01-25,21,2736.23
2025-01-25 22:00:00,2025-01-25,22,3101.53
2025-01-25 23:00:00,2025-01-25,23,2721.96
2025-01-26 00:00:00,2025-01-26,0,2275.03
2025-01-26 01:00:00,2025-01-26,1,1856.24
2025-01-26 02:00:00,2025-01-26,2,1885.41
2025-01-26 03:00:00,2025-01-26,3,1721.93
2025-01-26 04:00:00,2025-01-26,4,1916.49
2025-01-26 05:00:00,2025-01-26,5,1751.27
2025-01-26 06:00:00,2025-01-26,6,1942.05
2025-01-26 07:00:00,2025-01-26,7,1988.48
2025-01-26 08:00:00,2025-01-26,8,1736.61
2025-01-26 09:00:00,2025-01-26,9,1987.53
2025-01-26 10:00:00,2025-01-26,10,2435.22
2025-01-26 11:00:00,2025-01-26,11,2272.82
2025-01-26 12:00:00,2025-01-26,12,2288.32
2025-01-26 13:00:00,2025-01-26,13,2200.05
2025-01-26 14:00:00,2025-01-26,14,2583.81
2025-01-26 15:00:00,2025-01-26,15,3232.37
2025-01-26 16:00:00,2025-01-26,16,3153.19
2025-01-26 17:00:00,2025-01-26,17,3095.53
2025-01-26 18:00:00,2025-01-26,18,3398.33
2025-01-26 19:00:00,2025-01-26,19,3397.72
2025-01-26 20:00:00,2025-01-26,20,3357.05
2025-01-26 21:00:00,2025-01-26,21,3851.01
2025-01-26 22:00:00,2025-01-26,22,2872.01
2025-01-26 23:00:00,2025-01-26,23,2430.04
2025-01-27 00:00:00,2025-01-27,0,2167.83
2025-01-27 01:00:00,2025-01-27,1,1961.61
2025-01-27 02:00:00,2025-01-27,2,1853.37
2025-01-27 03:00:00,2025-01-27,3,1831.77
2025-01-27 04:00:00,2025-01-27,4,2016.21
2025-01-27 05:00:00,2025-01-27,5,1892.02
2025-01-27 06:00:00,2025-01-27,6,2112.38
2025-01-27 07:00:00,2025-01-27,7,2104.69
2025-01-27 08:00:00,2025-01-27,8,1986.1
2025-01-27 09:00:00,2025-01-27,9,2246.2
2025-01-27 10:00:00,2025-01-27,10,2535.26
2025-01-27 11:00:00,2025-01-27,11,2719.06
2025-01-27 12:00:00,2025-01-27,12,2613.67
2025-01-27 13:00:00,2025-01-27,13,2404.65
2025-01-27 14:00:00,2025-01-27,14,3268.38
2025-01-27 15:00:00,2025-01-27,15,2635.94
2025-01-27 16:00:00,2025-01-27,16,3060.94
2025-01-27 17:00:00,2025-01-27,17,3075.23
2025-01-27 18:00:00,2025-01-27,18,4134.95
2025-01-27 19:00:00,2025-01-27,19,3399.15
2025-01-27 20:00:00,2025-01-27,20,3479.1
2025-01-27 21:00:00,2025-01-27,21,3299.32
2025-01-27 22:00:00,2025-01-27,22,3061.12
2025-01-27 23:00:00,2025-01-27,23,3164.59
2025-01-28 00:00:00,2025-01-28,0,1917.79
2025-01-28 01:00:00,2025-01-28,1,2050.78
2025-01-28 02:00:00,2025-01-28,2,2213.86
2025-01-28 03:00:00,2025-01-28,3,2198.47
2025-01-28 04:00:00,2025-01-28,4,2035.96
2025-01-28 05:00:00,2025-01-28,5,1881.95
2025-01-28 06:00:00,2025-01-28,6,2082.21
2025-01-28 07:00:00,2025-01-28,7,2111.91
2025-01-28 08:00:00,2025-01-28,8,2231.31
2025-01-28 09:00:00,2025-01-28,9,2305.41
2025-01-28 10:00:00,2025-01-28,10,2437.12
2025-01-28 11:00:00,2025-01-28,11,2454.62
2025-01-28 12:00:00,2025-01-28,12,2569.41
2025-01-28 13:00:00,2025-01-28,13,3069.16
2025-01-28 14:00:00,2025-01-28,14,2732.17
2025-01-28 15:00:00,2025-01-28,15,3119.48
2025-01-28 16:00:00,2025-01-28,16,3343.37
2025-01-28 17:00:00,2025-01-28,17,2873.67
2025-01-28 18:00:00,2025-01-28,18,3432.3
2025-01-28 19:00:00,2025-01-28,19,3485.26
2025-01-28 20:00:00,2025-01-28,20,3728.96
2025-01-28 21:00:00,2025-01-28,21,3174.77
2025-01-28 22:00:00,2025-01-28,22,3154.94
2025-01-28 23:00:00,2025-01-28,23,2770.79
2025-01-29 00:00:00,2025-01-29,0,2330.67
2025-01-29 01:00:00,2025-01-29,1,2299.42
2025-01-29 02:00:00,2025-01-29,2,2388.23
2025-01-29 03:00:00,2025-01-29,3,2089.28
2025-01-29 04:00:00,2025-01-29,4,1876.23
2025-01-29 05:00:00,2025-01-29,5,2134.91
2025-01-29 06:00:00,2025-01-29,6,1900.05
2025-01-29 07:00:00,2025-01-29,7,2017.02
2025-01-29 08:00:00,2025-01-29,8,2190.78
2025-01-29 09:00:00,2025-01-29,9,2097.94
2025-01-29 10:00:00,2025-01-29,10,2326.99
2025-01-29 11:00:00,2025-01-29,11,2203.09
2025-01-29 12:00:00,2025-01-29,12,2857.81
2025-01-29 13:00:00,2025-01-29,13,2412.19
2025-01-29 14:00:00,2025-01-29,14,2046.48
2025-01-29 15:00:00,2025-01-29,15,3011.01
2025-01-29 16:00:00,2025-01-29,16,2626.73
2025-01-29 17:00:00,2025-01-29,17,2943.45
2025-01-29 18:00:00,2025-01-29,18,3799.54
2025-01-29 19:00:00,2025-01-29,19,3577.71
2025-01-29 20:00:00,2025-01-29,20,3288.79
2025-01-29 21:00:00,2025-01-29,21,3346.48
2025-01-29 22:00:00,2025-01-29,22,3324.56
2025-01-29 23:00:00,2025-01-29,23,2488.96
2025-01-30 00:00:00,2025-01-30,0,2136.98
2025-01-30 01:00:00,2025-01-30,1,2234.86
2025-01-30 02:00:00,2025-01-30,2,2099.07
2025-01-30 03:00:00,2025-01-30,3,1901.8
2025-01-30 04:00:00,2025-01-30,4,2131.89
2025-01-30 05:00:00,2025-01-30,5,2204.58
2025-01-30 06:00:00,2025-01-30,6,2043.68
2025-01-30 07:00:00,2025-01-30,7,2201.67
2025-01-30 08:00:00,2025-01-30,8,2318.62
2025-01-30 09:00:00,2025-01-30,9,2194.37
2025-01-30 10:00:00,2025-01-30,10,2326.28
2025-01-30 11:00:00,2025-01-30,11,2301.46
2025-01-30 12:00:00,2025-01-30,12,2666.8
2025-01-30 13:00:00,2025-01-30,13,2432.02
2025-01-30 14:00:00,2025-01-30,14,3031.82
2025-01-30 15:00:00,2025-01-30,15,2835.04
2025-01-30 16:00:00,2025-01-30,16,3196.48
2025-01-30 17:00:00,2025-01-30,17,3530.89
2025-01-30 18:00:00,2025-01-30,18,3384.12
2025-01-30 19:00:00,2025-01-30,19,3462.79
2025-01-30 20:00:00,2025-01-30,20,3360.63
2025-01-30 21:00:00,2025-01-30,21,3426.33
2025-01-30 22:00:00,2025-01-30,22,4293.84
2025-01-30 23:00:00,2025-01-30,23,3364.05
