timestamp,day,hour,price_TL_per_MWh
2025-03-22 12:00:00,2025-03-22,12,2129.04
2025-03-22 13:00:00,2025-03-22,13,2100.76
2025-03-22 14:00:00,2025-03-22,14,1869.35
2025-03-22 15:00:00,2025-03-22,15,2203.34
2025-03-22 16:00:00,2025-03-22,16,1826.58
2025-03-22 17:00:00,2025-03-22,17,2813.59
2025-03-22 18:00:00,2025-03-22,18,3023.64
2025-03-22 19:00:00,2025-03-22,19,3166.82
2025-03-22 20:00:00,2025-03-22,20,2972.8
2025-03-22 21:00:00,2025-03-22,21,2942.97
2025-03-22 22:00:00,2025-03-22,22,2388.28
2025-03-22 23:00:00,2025-03-22,23,2347.44
2025-03-23 00:00:00,2025-03-23,0,1697.67
2025-03-23 01:00:00,2025-03-23,1,1845.43
2025-03-23 02:00:00,2025-03-23,2,1583.33
2025-03-23 03:00:00,2025-03-23,3,1586.36
2025-03-23 04:00:00,2025-03-23,4,1376.32
2025-03-23 05:00:00,2025-03-23,5,1579.03
2025-03-23 06:00:00,2025-03-23,6,1762.53
2025-03-23 07:00:00,2025-03-23,7,1760.54
2025-03-23 08:00:00,2025-03-23,8,1662.18
2025-03-23 09:00:00,2025-03-23,9,1841.66
2025-03-23 10:00:00,2025-03-23,10,1603.34
2025-03-23 11:00:00,2025-03-23,11,1803.34
2025-03-23 12:00:00,2025-03-23,12,2150.17
2025-03-23 13:00:00,2025-03-23,13,1750.55
2025-03-23 14:00:00,2025-03-23,14,1977.37
2025-03-23 15:00:00,2025-03-23,15,2097.75
2025-03-23 16:00:00,2025-03-23,16,2535.91
2025-03-23 17:00:00,2025-03-23,17,2584.62
2025-03-23 18:00:00,2025-03-23,18,2466.38
2025-03-23 19:00:00,2025-03-23,19,3118.49
2025-03-23 20:00:00,2025-03-23,20,2397.42
2025-03-23 21:00:00,2025-03-23,21,2698.77
2025-03-23 22:00:00,2025-03-23,22,2165.85
2025-03-23 23:00:00,2025-03-23,23,2128.57
2025-03-24 00:00:00,2025-03-24,0,1931.61
2025-03-24 01:00:00,2025-03-24,1,1811.33
2025-03-24 02:00:00,2025-03-24,2,1712.31
2025-03-24 03:00:00,2025-03-24,3,1521.64
2025-03-24 04:00:00,2025-03-24,4,1564.08
2025-03-24 05:00:00,2025-03-24,5,1645.69
2025-03-24 06:00:00,2025-03-24,6,1520.86
2025-03-24 07:00:00,2025-03-24,7,1606.45
2025-03-24 08:00:00,2025-03-24,8,1780.52
2025-03-24 09:00:00,2025-03-24,9,1813.91
2025-03-24 10:00:00,2025-03-24,10,2109.92
2025-03-24 11:00:00,2025-03-24,11,1941.4
2025-03-24 12:00:00,2025-03-24,12,2233.18
2025-03-24 13:00:00,2025-03-24,13,1942.55
2025-03-24 14:00:00,2025-03-24,14,2206.55
2025-03-24 15:00:00,2025-03-24,15,2172.12
2025-03-24 16:00:00,2025-03-24,16,2318.14
2025-03-24 17:00:00,2025-03-24,17,2917.88
2025-03-24 18:00:00,2025-03-24,18,2763.82
2025-03-24 19:00:00,2025-03-24,19,2826.39
2025-03-24 20:00:00,2025-03-24,20,2236.81
2025-03-24 21:00:00,2025-03-24,21,2520.34
2025-03-24 22:00:00,2025-03-24,22,2172.71
2025-03-24 23:00:00,2025-03-24,23,2031.2
2025-03-25 00:00:00,2025-03-25,0,1745.68
2025-03-25 01:00:00,2025-03-25,1,1589.89
2025-03-25 02:00:00,2025-03-25,2,1768.29
2025-03-25 03:00:00,2025-03-25,3,1818.37
2025-03-25 04:00:00,2025-03-25,4,1766.54
2025-03-25 05:00:00,2025-03-25,5,1704.86
2025-03-25 06:00:00,2025-03-25,6,1612.18
2025-03-25 07:00:00,2025-03-25,7,2114.59
2025-03-25 08:00:00,2025-03-25,8,2033.54
2025-03-25 09:00:00,2025-03-25,9,1641.47
2025-03-25 10:00:00,2025-03-25,10,1986.8
2025-03-25 11:00:00,2025-03-25,11,1956.33
2025-03-25 12:00:00,2025-03-25,12,1999.91
2025-03-25 13:00:00,2025-03-25,13,1688.82
2025-03-25 14:00:00,2025-03-25,14,2310.39
2025-03-25 15:00:00,2025-03-25,15,2107.71
2025-03-25 16:00:00,2025-03-25,16,2818.58
2025-03-25 17:00:00,2025-03-25,17,2553.62
2025-03-25 18:00:00,2025-03-25,18,3043.29
2025-03-25 19:00:00,2025-03-25,19,2436.15
2025-03-25 20:00:00,2025-03-25,20,3170.46
2025-03-25 21:00:00,2025-03-25,21,3240.93
2025-03-25 22:00:00,2025-03-25,22,2466.2
2025-03-25 23:00:00,2025-03-25,23,2232.78
2025-03-26 00:00:00,2025-03-26,0,1858.27
2025-03-26 01:00:00,2025-03-26,1,1429.98
2025-03-26 02:00:00,2025-03-26,2,1529.51
2025-03-26 03:00:00,2025-03-26,3,1869.83
2025-03-26 04:00:00,2025-03-26,4,1485.85
2025-03-26 05:00:00,2025-03-26,5,1819.9
2025-03-26 06:00:00,2025-03-26,6,1796.68
2025-03-26 07:00:00,2025-03-26,7,1788.5
2025-03-26 08:00:00,2025-03-26,8,1831.58
2025-03-26 09:00:00,2025-03-26,9,1862.18
2025-03-26 10:00:00,2025-03-26,10,2271.3
2025-03-26 11:00:00,2025-03-26,11,2329.45
2025-03-26 12:00:00,2025-03-26,12,2041.35
2025-03-26 13:00:00,2025-03-26,13,2170.67
2025-03-26 14:00:00,2025-03-26,14,2127.5
2025-03-26 15:00:00,2025-03-26,15,2720.76
2025-03-26 16:00:00,2025-03-26,16,2405.34
2025-03-26 17:00:00,2025-03-26,17,2743.17
2025-03-26 18:00:00,2025-03-26,18,2998.88
2025-03-26 19:00:00,2025-03-26,19,2336.82
2025-03-26 20:00:00,2025-03-26,20,3070.88
2025-03-26 21:00:00,2025-03-26,21,2667.94
2025-03-26 22:00:00,2025-03-26,22,2046.66
2025-03-26 23:00:00,2025-03-26,23,2076.93
2025-03-27 00:00:00,2025-03-27,0,1966.55
2025-03-27 01:00:00,2025-03-27,1,1929.47
2025-03-27 02:00:00,2025-03-27,2,1746.06
2025-03-27 03:00:00,2025-03-27,3,1649.17
2025-03-27 04:00:00,2025-03-27,4,1767.02
2025-03-27 05:00:00,2025-03-27,5,1961.42
2025-03-27 06:00:00,2025-03-27,6,1729.43
2025-03-27 07:00:00,2025-03-27,7,1875.95
2025-03-27 08:00:00,2025-03-27,8,1689.35
2025-03-27 09:00:00,2025-03-27,9,1773.31
2025-03-27 10:00:00,2025-03-27,10,1875.02
2025-03-27 11:00:00,2025-03-27,11,2172.95
2025-03-27 12:00:00,2025-03-27,12,2194.71
2025-03-27 13:00:00,2025-03-27,13,2127.99
2025-03-27 14:00:00,2025-03-27,14,2392.41
2025-03-27 15:00:00,2025-03-27,15,2168.29
2025-03-27 16:00:00,2025-03-27,16,2615.64
2025-03-27 17:00:00,2025-03-27,17,2535.52
2025-03-27 18:00:00,2025-03-27,18,2592.86
2025-03-27 19:00:00,2025-03-27,19,3137.55
2025-03-27 20:00:00,2025-03-27,20,2668.51
2025-03-27 21:00:00,2025-03-27,21,2661.03
2025-03-27 22:00:00,2025-03-27,22,2233.95
2025-03-27 23:00:00,2025-03-27,23,2007.85
2025-03-28 00:00:00,2025-03-28,0,1702.12
2025-03-28 01:00:00,2025-03-28,1,1595.0
2025-03-28 02:00:00,2025-03-28,2,1688.93
2025-03-28 03:00:00,2025-03-28,3,1741.78
2025-03-28 04:00:00,2025-03-28,4,1357.33
2025-03-28 05:00:00,2025-03-28,5,1465.17
2025-03-28 06:00:00,2025-03-28,6,1507.84
2025-03-28 07:00:00,2025-03-28,7,1599.86
2025-03-28 08:00:00,2025-03-28,8,1867.53
2025-03-28 09:00:00,2025-03-28,9,2165.99
2025-03-28 10:00:00,2025-03-28,10,2001.99
2025-03-28 11:00:00,2025-03-28,11,2221.58
2025-03-28 12:00:00,2025-03-28,12,2197.98
2025-03-28 13:00:00,2025-03-28,13,2557.39
2025-03-28 14:00:00,2025-03-28,14,2244.88
2025-03-28 15:00:00,2025-03-28,15,3793.25
2025-03-28 16:00:00,2025-03-28,16,2494.0
2025-03-28 17:00:00,2025-03-28,17,2869.07
2025-03-28 18:00:00,2025-03-28,18,2934.5
2025-03-28 19:00:00,2025-03-28,19,3227.89
2025-03-28 20:00:00,2025-03-28,20,2653.53
2025-03-28 21:00:00,2025-03-28,21,2550.4
2025-03-28 22:00:00,2025-03-28,22,2031.78
2025-03-28 23:00:00,2025-03-28,23,2494.58
2025-03-29 00:00:00,2025-03-29,0,1452.47
2025-03-29 01:00:00,2025-03-29,1,1665.83
2025-03-29 02:00:00,2025-03-29,2,1541.79
2025-03-29 03:00:00,2025-03-29,3,1552.35
2025-03-29 04:00:00,2025-03-29,4,1477.09
2025-03-29 05:00:00,2025-03-29,5,1656.88
2025-03-29 06:00:00,2025-03-29,6,1350.48
2025-03-29 07:00:00,2025-03-29,7,1929.2
2025-03-29 08:00:00,2025-03-29,8,1791.89
2025-03-29 09:00:00,2025-03-29,9,1747.11
2025-03-29 10:00:00,2025-03-29,10,1891.73
2025-03-29 11:00:00,2025-03-29,11,1811.28
2025-03-29 12:00:00,2025-03-29,12,1856.1
2025-03-29 13:00:00,2025-03-29,13,1975.91
2025-03-29 14:00:00,2025-03-29,14,2387.35
2025-03-29 15:00:00,2025-03-29,15,2374.54
2025-03-29 16:00:00,2025-03-29,16,2401.26
2025-03-29 17:00:00,2025-03-29,17,2632.36
2025-03-29 18:00:00,2025-03-29,18,2863.64
2025-03-29 19:00:00,2025-03-29,19,2804.5
2025-03-29 20:00:00,2025-03-29,20,2677.95
2025-03-29 21:00:00,2025-03-29,21,2502.58
2025-03-29 22:00:00,2025-03-29,22,2402.09
2025-03-29 23:00:00,2025-03-29,23,2187.76
2025-03-30 00:00:00,2025-03-30,0,1576.17
2025-03-30 01:00:00,2025-03-30,1,1944.38
2025-03-30 02:00:00,2025-03-30,2,1589.36
2025-03-30 03:00:00,2025-03-30,3,1652.62
2025-03-30 04:00:00,2025-03-30,4,1657.59
2025-03-30 05:00:00,2025-03-30,5,1465.73
2025-03-30 06:00:00,2025-03-30,6,1676.14
2025-03-30 07:00:00,2025-03-30,7,1596.53
2025-03-30 08:00:00,2025-03-30,8,1725.89
2025-03-30 09:00:00,2025-03-30,9,2012.95
2025-03-30 10:00:00,2025-03-30,10,1682.12
2025-03-30 11:00:00,2025-03-30,11,1848.69
2025-03-30 12:00:00,2025-03-30,12,1764.89
2025-03-30 13:00:00,2025-03-30,13,1950.25
2025-03-30 14:00:00,2025-03-30,14,2144.2
2025-03-30 15:00:00,2025-03-30,15,1939.05
2025-03-30 16:00:00,2025-03-30,16,2352.49
2025-03-30 17:00:00,2025-03-30,17,2781.15
2025-03-30 18:00:00,2025-03-30,18,2382.31
2025-03-30 19:00:00,2025-03-30,19,2668.73
2025-03-30 20:00:00,2025-03-30,20,2641.39
2025-03-30 21:00:00,2025-03-30,21,2705.48
2025-03-30 22:00:00,2025-03-30,22,2313.1
2025-03-30 23:00:00,2025-03-30,23,2614.0
